ocr_confidence,authenticity_score,anomaly_score,image_width,image_height,field_completeness,document_number_present,date_present,gender_present,layout_consistency,label
93.31137717911899,88.66232145428324,23.14931116300479,1444,733,0.9612315654395447,1,1,1,0.6002382248492384,genuine
88.19462296157835,76.74139060077547,17.795667836876124,2824,729,0.9098789908770581,1,1,1,0.6322555204793484,genuine
86.293287186677,58.6862223295729,23.996113088537193,2981,565,0.6813264900364063,1,1,1,0.46137108966827023,suspicious
84.33113515451288,92.64356109941075,7.2174252739997105,1263,1499,0.670368635649692,0,0,1,0.43629773931797505,suspicious
70.8057695476456,81.47736995516365,6.520559859459656,2118,1144,0.8130123229755217,1,1,0,0.7847694230844997,suspicious
81.20628887593121,83.98585376240571,10.026994884925935,1085,1606,0.7754639551192835,1,1,0,0.7931937168605946,suspicious
78.72013186151835,67.6151464390503,14.120314596004166,1649,786,0.7143765132465291,1,1,0,0.5123708056989714,suspicious
87.09336218653915,97.7856661870367,0.0,2302,1491,0.8189711004477421,1,1,1,0.8245970294500753,genuine
85.6415704565413,90.6766246224912,4.0781747069212075,1758,731,0.7193363512276738,0,1,0,0.6863803841462116,suspicious
96.44013225083518,94.8982025141695,11.671243314729859,2805,2063,0.8310435294407568,1,0,1,0.5666518369388919,genuine
73.62571040808535,81.93371631803045,16.79803481525928,1775,709,0.7376190118426554,1,1,1,0.9151165935595653,suspicious
98.0234360184709,75.34556902660809,22.960491481638588,2421,1831,0.789711427843848,1,1,1,0.6927363784140074,suspicious
55.234335244443685,67.34167067134918,24.313324436940256,1655,1634,0.5620160380273811,1,0,1,0.6516057174404549,suspicious
96.22729629544452,93.9958892423263,10.263026756842374,2351,757,0.8615363951987515,0,1,1,0.7178217806399406,genuine
96.89513392216925,77.39586428619876,10.838466899948246,2558,562,0.7387570727294777,0,1,1,0.754284124530058,suspicious
95.08116892584911,82.06348958597086,8.323441195650158,2933,1545,0.9528767734074385,1,1,1,0.49208048260867454,genuine
92.6403210606845,83.79328122600995,15.008176580690693,1344,477,0.8591679241644304,1,1,1,0.6408877996860414,genuine
88.5010781571521,81.7202035540909,11.755815604241588,1894,1517,0.8060093309786891,1,1,1,0.7425391353285988,genuine
82.37885647798592,80.08590027200874,14.838653857453629,2272,1621,0.780079015451682,1,0,1,0.5654703413345781,suspicious
86.2643324084463,80.35274026170906,13.586497858316038,2719,1564,0.618168674614107,1,0,1,0.7521073981212004,suspicious
91.75539063160709,93.45621715936319,13.681990032407949,753,2157,0.7905962138395648,1,0,1,0.7841000342787114,genuine
69.1920250474534,89.42630762486948,17.069139810099998,592,1172,0.5511298886364735,1,0,1,0.740564546951703,suspicious
79.12680232463015,88.79733565968114,4.0188379312929134,710,1303,0.7462924518426042,1,0,1,0.623970653187684,suspicious
86.30754573812082,47.529923120055855,27.03347223172299,830,2106,0.7058968314526235,1,1,1,0.4287645439067079,suspicious
95.65518865261615,88.73647221619628,3.4671675316393076,1188,1949,0.854907012775616,1,1,1,0.9417972915600772,genuine
89.17822213932598,63.99591341612094,20.724343911933587,1179,1235,0.8339353597127982,0,0,1,0.5330016759527999,suspicious
69.1839009185805,66.15770681687447,31.20395827293767,757,1161,0.4953014458767715,1,1,1,0.5959775156381237,suspicious
81.74164447726625,77.97052506609828,22.965588537847502,2866,1821,0.662306923977859,0,0,1,0.7081868837111959,suspicious
54.17850565995048,85.2367189105755,3.8549415358025243,2528,1417,0.5983999240244635,1,1,1,0.5445639905291559,suspicious
89.3234913437651,92.2320169665435,0.5444539652084339,992,1266,0.8322976687307104,1,1,1,0.721947074650594,genuine
78.20562327511732,87.42602861198625,0.0,1493,1869,0.6216671641874674,0,0,1,0.6798454474115289,suspicious
75.3423695201346,78.32582564430365,17.196280431431582,1458,1818,0.7812623554299784,1,0,1,0.37161744648465245,suspicious
88.2567764590574,93.75789952841427,4.36716036176743,2618,1146,0.9315215656037152,0,1,1,0.8447398832745123,genuine
83.02447753687768,85.69814952819635,16.25024057592523,588,1112,0.7879514383923664,0,1,0,0.5737663599248304,suspicious
78.79413768256158,82.02286653433927,16.96276916116157,2643,1604,0.5964933493877227,1,1,1,0.7377389069702115,suspicious
88.95356776062202,80.6016179574473,18.82020732930779,695,401,0.7924802549687419,1,1,1,0.5538496500583268,genuine
76.473120067953,97.15555359128433,0.0,1816,1808,0.7671915696931905,1,1,1,1.0,genuine
92.4867569012282,66.56870752612672,20.68918709925916,1957,1300,0.7458383033638597,0,0,1,0.4991228410689538,suspicious
81.46367614535905,96.27416501816649,9.43665736957756,1025,1974,0.8779788777367382,1,0,1,1.0,genuine
83.25953212412108,81.44241955742626,10.148152502691792,744,1386,0.7355179148493406,0,1,1,0.6308141326568164,suspicious
64.84564772553776,82.95510009951923,1.3907138040772828,1571,1097,0.7972478487893125,1,0,1,0.6572244174948901,genuine
84.4725239871628,81.78974036708568,19.313621783787333,2748,608,0.8161951339969554,1,1,1,0.8423087939178033,genuine
86.90739661083113,83.43903305738058,8.379870241863713,1913,402,0.795582071010817,1,1,0,0.5574041566184931,genuine
88.04120249606089,76.5830305118763,25.001186071480923,2715,1597,0.8373595832241202,0,1,0,0.6186591124251238,suspicious
94.56696221066152,87.66791201208964,9.120162945050588,1374,758,0.956325856250065,1,1,1,0.7660877078731291,genuine
95.12174106780192,83.1875598588251,10.668794005573634,2056,1937,0.898184377983278,1,1,1,0.7139551561077473,genuine
77.3898272602886,90.38452183482691,16.753944861743385,2679,1290,0.7229283804442369,1,1,1,0.7282389142839273,genuine
67.96739919611807,76.82742142345137,8.260844598451278,1491,1963,0.5810630269528061,1,1,0,0.6033003103117343,suspicious
79.64851607568148,92.5077700557736,15.658720715587421,2960,1238,0.6592161926501809,1,1,1,0.8416352572571956,genuine
96.66910871418474,90.40912221206402,2.7176663721305268,2720,1078,0.6591144833841069,0,0,1,0.7444873746232588,suspicious
75.94098486768686,85.86732223387031,11.736097346809336,1993,653,0.7222233776484392,1,1,0,0.8029040027400458,suspicious
81.61477396468025,79.64582192977466,16.468374920648074,1720,1138,0.6985970145453463,0,1,1,0.6841939409096713,suspicious
84.21379064198484,88.79460891814098,5.414204546456796,919,1878,0.7426458782720412,1,1,0,0.7883814787787395,genuine
80.19172026135863,88.09270423444674,3.595682993626361,976,1945,0.8237865450316315,0,1,0,0.8407692051012134,suspicious
86.49086977337792,82.98226578326413,10.17454533979593,2703,1260,0.7606805171345635,0,1,0,0.6266483024033919,suspicious
96.32826228179925,57.51324504336751,24.76312743092477,1364,2197,0.921525109299786,1,1,1,0.5928798841107188,suspicious
60.119406315768,82.43691140334607,26.906040948126655,2809,464,0.5510204330377216,0,1,1,0.6406775229282163,suspicious
73.6738947096396,80.71402844808175,11.096561869128141,1408,494,0.6029892937392116,1,1,0,0.47763293129600043,suspicious
83.01966467165718,88.89843503278321,16.43880450642219,1138,509,0.6612629979996827,0,0,0,0.6716837857057234,suspicious
90.94820276794458,94.48641258548855,11.325401270917785,1950,511,0.8851994340711717,1,1,1,0.6691670155223546,genuine
72.03939898826611,94.93700126840372,6.3377572213952496,1258,408,0.7977174810611443,1,1,0,0.804536166360189,genuine
89.75973468588994,66.34687704582034,24.290088977170782,1503,497,0.7017538763721378,1,0,0,0.4964816452590875,suspicious
75.77200530137817,81.58865690258219,15.164980252626025,1661,1835,0.6113710605452621,0,0,0,0.6680539038025125,suspicious
89.4263464175725,76.93269422040764,21.305667705473432,2546,1232,0.8960250850301068,0,0,0,0.7371677653264026,suspicious
81.32370168374337,87.98282377804169,9.716161390644574,2594,1806,0.6325289699641938,1,1,1,0.8821554658067104,genuine
72.91100733987005,96.35088956696191,0.0,2066,1812,0.7956163858558956,0,0,0,0.8059312796019914,suspicious
90.52347026118177,94.13455301627718,0.0,2855,1645,0.7780604304125469,0,1,0,0.8833544124418937,genuine
91.31645466163522,52.99216897915118,45.818790832319024,1130,568,0.7578050063173218,0,1,1,0.40268001247935714,suspicious
87.04684805773647,95.28350447050177,0.0,2136,619,0.8901670113371916,1,1,1,0.5746889599176137,genuine
96.93347109501136,77.59748664215465,18.171681093771973,1505,1640,0.8621617738979543,1,1,1,0.47926119730466166,genuine
83.25155431274753,89.89551596430813,5.933516925314983,1553,2118,0.7422534079205071,1,1,0,0.6956790588502095,suspicious
87.03680760709895,89.54556153648566,8.966436868614448,2308,708,0.9012909341844869,1,1,1,0.8118357839982562,genuine
78.1152032958122,76.44566947089548,9.685980708190126,1334,1542,0.7219911058943899,1,1,1,0.5884208134313432,genuine
89.43350913340032,94.58884164864342,6.513111179056294,1105,459,1.0,1,1,1,0.8990163280844449,genuine
85.82469599344962,91.06083637839122,8.1464877554321,1695,758,0.6491002415173789,0,1,1,0.9482844758343097,suspicious
91.87252072653527,85.36149914065842,30.305957875464465,729,1472,0.6729809747152201,1,1,0,0.5762990178525719,suspicious
74.5279599931896,84.33852672217368,12.655965283991163,1910,1577,0.7748189021958646,0,1,1,0.9296915003494102,genuine
91.46316290165385,77.13600100461296,26.58564499433725,2278,1469,0.7848104680870421,1,1,1,0.4209187016629914,suspicious
97.24445502463513,89.65422374758978,0.0,884,1214,0.9196332686541646,1,0,1,0.9390939131958775,genuine
55.99313919079234,66.50196635029616,32.26419246359554,1517,910,0.442339849425803,0,1,1,0.5279928275865997,suspicious
55.97039116442515,83.66911680011135,13.832075520614405,1194,1839,0.5773109545061601,0,0,1,0.6414116791706276,suspicious
95.68522405967468,86.4378902673065,12.05975308771672,810,980,0.8746340805454449,1,1,1,0.6905408037046901,genuine
78.5532000960636,89.60263304895327,9.783005017507707,829,1682,0.691105515749594,0,0,0,0.6208247262337683,suspicious
80.50757543018531,89.31587139932759,19.95746364967178,1699,1037,0.7651352952619845,1,1,0,0.8947136312115949,genuine
65.25971011792156,76.74781571414535,19.224869474448997,1868,1330,0.5071355605815983,1,1,0,0.5309420816377165,suspicious
79.07146082379597,86.25002728047266,4.823625195345107,1901,2073,0.7611753922077209,0,0,1,0.622258838800122,suspicious
89.70028400860788,85.87520750242123,6.282028098283955,664,1115,0.9133757067616475,0,1,1,0.5214915234571729,suspicious
95.88060737973447,77.03044866362744,22.947055959332364,564,1960,0.7167938324659037,0,0,1,0.528563974620601,suspicious
98.83359903199616,68.91142163291093,26.448621982857706,800,508,0.7108606802688249,0,0,1,0.4672619706122859,suspicious
72.72818382658195,86.118161138624,0.0,2478,1350,0.7832222828156757,1,1,1,0.5968617183103447,suspicious
82.5902054490528,60.09025613597806,33.53480066503159,2111,1322,0.5818109510070981,1,0,1,0.45963742534313334,suspicious
85.24683249115074,88.9060114048244,0.7440949487348778,1729,2135,0.843617517982548,1,1,0,0.5774780598724083,genuine
87.63731373609103,73.09420330036826,23.247153663072446,577,876,0.7568059264112271,1,1,1,0.7760959891957088,genuine
93.36806036751219,88.53924080537102,2.9566911263415987,563,1447,0.7948147389760519,0,1,1,0.6899778498169221,genuine
84.044468561251,88.36133134412937,6.758629349182217,1482,1457,0.8845143602489342,1,1,0,0.7517747525593733,genuine
77.16283456125217,95.35830467946708,0.0,2655,582,0.8142060110201689,0,1,1,0.8662813878065144,genuine
79.57589647509096,89.49068805271128,18.51437484311423,777,2191,0.7633472974832191,1,0,0,0.9589180009894964,genuine
74.4206928457649,79.23882886649983,18.383812602295272,1963,1277,0.5096182541802188,1,1,1,0.7430965870241764,suspicious
73.53764590483993,73.01905208616674,29.06350195152626,1931,1185,0.7175226259089603,1,1,0,0.5544126992068108,suspicious
87.3270946212402,83.95914957504418,32.29712576295704,2909,2011,0.6918551949101509,0,1,1,0.5429447944889799,suspicious
95.6663624912888,97.69982436628456,2.052769118796162,1244,522,0.8483703611706959,1,1,0,0.8221699513264311,genuine
95.18227838268983,94.3262747352206,14.769225252693118,1203,1593,0.8550872217998969,1,1,1,0.8820857914464518,genuine
93.75257779551215,98.29141722577413,0.0,2008,435,1.0,1,1,1,0.8033631486147862,genuine
84.88108299837819,87.28889379994713,18.317476419545294,1531,2115,0.749689909353389,1,1,1,0.7061370817078785,genuine
82.00712665579722,76.29405875136696,12.126894004470175,929,1859,0.6099597232568597,0,1,0,0.6359706216593843,suspicious
93.89188512209618,83.2531834022231,12.431206527555332,2158,1356,0.9360017084650647,0,1,1,0.441651153488384,genuine
97.6632434236812,91.21309706251647,10.348320800958282,2901,1106,0.9209024021100766,1,0,1,0.7472810021849954,genuine
93.941723839403,91.04815613918136,11.573501506014921,2785,2042,0.899279659699139,1,1,1,0.8162582502704042,genuine
73.6699216281375,74.75891756970336,10.022950327839867,753,841,0.7848252247894867,0,1,1,0.5925893714631197,suspicious
87.19806245244226,94.46687139335287,0.0,2478,1780,0.9408112923148954,1,1,1,0.8905561473895143,genuine
82.55841456693537,75.6326438673324,22.555667650896964,2251,1144,0.6543725792454481,0,1,1,0.7438874836847915,suspicious
92.79114995462082,85.91793403775503,7.987533529192026,2108,1881,0.7066581295800854,1,1,1,0.626875640560087,genuine
93.28127088423493,93.01537862168963,0.0,1662,1747,0.9062642467834882,1,1,1,0.7971377478868485,genuine
86.13828666665745,87.73867954640343,8.699153198645702,2489,2185,0.7582481768547168,1,1,1,0.7070402005405443,genuine
96.83940464170612,84.88096336419895,10.506476933984391,1925,1488,0.8279162983391973,1,1,0,0.4356237859589023,genuine
93.71436020208206,72.83461707575624,21.61244206234514,737,944,0.701496332571018,1,1,1,0.5602145368703879,genuine
95.95791560339006,92.82199127297307,9.088195791901297,823,1997,0.9024931588674808,1,0,1,0.6188678254250761,genuine
68.17508207103192,83.00173957920019,16.008254829183336,2311,1531,0.6828128763145727,1,1,0,0.6800926599081313,suspicious
87.1270770799556,80.63412775261432,9.147192523979108,1515,1667,0.7554714734694177,0,1,0,0.7270030900884722,suspicious
67.46016539939751,85.01036979590378,8.36642337208239,1947,861,0.5399496197750011,1,1,1,0.6539687605443629,suspicious
86.98739404741535,78.2001964042214,22.84437354984874,2514,1355,0.8576505546232693,1,1,1,0.5175974140039447,suspicious
96.6037639596521,85.55291482891101,7.033019809015407,1185,1937,0.8622631134692886,1,1,1,0.7124992706360401,genuine
74.81126720818298,95.92294114466343,0.2921497308890002,2732,1061,0.8155080881273472,1,1,1,1.0,genuine
72.92489722544556,87.34710943281576,0.0,1096,1455,0.5241386037170703,0,1,0,0.4381016908645212,suspicious
90.43340204835532,84.66600983437566,11.299729333509607,1620,771,0.8040279901373111,1,1,1,0.7052646887017305,genuine
77.96613756446712,88.88294571954242,10.754683963667063,1220,716,0.6716353537745793,0,1,0,0.6458094316962557,suspicious
75.31976583404888,86.86404886088498,0.0,2248,1788,0.7096303830355023,1,1,1,0.6437825396686108,genuine
80.34384368917158,96.98885789406141,0.0,807,1158,0.8401639739505473,1,1,1,0.763348045629977,genuine
94.32245215134171,89.97245415409392,0.0,1334,770,0.8676228636646861,1,1,1,0.6784928378975967,genuine
83.55666244985656,58.55082892650214,36.60534396435959,1183,727,0.6909451569672859,0,0,1,0.5406230980048554,suspicious
95.54896073005999,97.67951922302588,0.0,2304,624,0.8662894776053335,1,1,0,0.7524213266430714,genuine
94.90018757670103,87.34540488005096,8.940154160172982,678,1224,0.7104335172321473,1,1,1,0.4393381964459057,genuine
84.86808935452588,69.7076329113067,27.74431040113882,2112,959,0.6533862187775171,1,1,1,0.7112213828258842,suspicious
82.79411499338039,53.16921914256173,36.437837186914166,2182,539,0.7607877988767113,1,0,1,0.5608671738304315,suspicious
81.27393507741274,66.38406917295083,22.132237476214215,2317,1267,0.653797804387012,1,0,0,0.45826163148199667,suspicious
98.76786581024756,88.1428595213149,11.318134066443514,1781,2138,0.9535818001514904,1,1,1,0.7111155083701307,genuine
77.87316386958112,63.83416628882116,34.383188386868774,2117,2162,0.7318706557127715,1,1,1,0.6567840195846177,suspicious
74.41944140088052,79.21435881810592,14.835949612541235,819,1474,0.752098674980396,1,1,1,0.7576945321285432,suspicious
85.52373331451324,59.44995513085763,14.739973021318997,1883,1440,0.7311623055552016,1,1,1,0.6384839444082763,suspicious
97.46518677690554,85.3900095031564,18.991622417652298,2243,2184,0.8121180791474167,1,1,1,0.7280573766358652,genuine
95.34998415277184,89.44452907038963,10.71845578262994,1119,1763,0.8312940548568226,1,1,1,0.807900260486075,genuine
68.23680627108672,92.53769042066864,5.365197629434853,945,712,0.7261143388606712,1,0,1,0.9093537183833322,suspicious
83.91741006115222,85.21449924989439,0.0,1247,1347,0.5884502835806845,0,1,1,0.6405217071983785,suspicious
59.956617050021876,89.58098098246181,5.726104040984302,1737,1092,0.7131725746915214,1,1,1,0.7695224495816985,genuine
73.72061177751998,78.43654918703798,10.044247499324502,619,661,0.6352657940654369,1,1,1,0.36990157752711,suspicious
84.45134756183366,75.82863938216926,9.614565622621747,2801,2077,0.7316026248711759,1,1,1,0.4170482075980959,suspicious
86.36573385396082,89.00959974646534,7.287654175249467,2132,1460,0.777688266253319,1,1,1,0.7720748138355327,genuine
58.33694251704268,80.56943497518992,10.821155570124109,2403,1646,0.5774271073910838,0,0,0,0.7228750242419898,suspicious
86.64533287572124,98.44219416782934,0.0,2623,1826,0.7042088143871065,1,1,1,0.7410633919855453,genuine
79.35711045207066,89.5492923709229,13.015415287980552,1960,526,0.7518324515600834,1,1,1,0.6436247865687172,genuine
67.1954201735021,78.69685274653833,17.766365420931695,2427,969,0.6810615335541896,0,1,0,0.586906693521636,suspicious
85.35977705701025,90.70186158175964,3.5050000518651405,1962,1990,0.6180370839132782,1,0,0,0.7486392238568086,suspicious
88.14782630836882,58.7697484348017,26.566020127950196,2428,766,0.6158223814824169,0,0,0,0.1925108594647642,suspicious
97.79030619478213,90.3040173664421,4.0879769819508605,660,740,0.9330662621858529,1,1,1,0.7783063895922223,genuine
80.91798001850574,73.74054630557445,17.962480660112107,2561,1509,0.767102007412063,0,1,1,0.5938133568235041,suspicious
77.6647906105956,89.48791161938983,11.972417576088542,1567,871,0.7524402168406082,0,1,1,0.7455948004039389,suspicious
90.97644226284473,85.13091124910474,3.8538956557859523,1693,1896,0.7496023052094655,0,1,0,0.666199757850615,suspicious
86.21471635414503,95.70078444701943,13.43348618727463,1268,1717,0.8568966262402966,1,1,1,0.5996358336665855,genuine
91.62977941500594,86.59418833044191,14.147762690062034,1502,1785,0.715846981755181,1,0,1,0.5609700798063129,suspicious
81.091348751532,54.31385155025944,15.099115401187664,1687,1679,0.651891512323291,1,0,1,0.6173290986166384,suspicious
93.45062327368417,84.22836313139709,12.426172292451986,1428,668,0.7134805241555522,0,1,1,0.5967119287250099,suspicious
74.17460786637193,87.7896433742694,16.442923972928522,2879,1589,0.6886489041413669,1,0,1,0.7992549337248516,suspicious
87.03902669356376,93.34057934586114,7.715506847729747,1780,709,0.716673852083056,1,1,1,0.616840884575964,genuine
88.02240847981342,76.94204909690407,14.407076459294812,2467,409,0.8249656467258677,1,0,1,0.6137368690563542,suspicious
64.79821778187116,83.39739127391158,12.024314087051662,2893,2158,0.6643364402297508,0,1,0,0.6142971659438817,suspicious
78.87584644737399,83.19406056560096,13.8526942129964,2025,849,0.6750321069018741,1,0,0,0.6310527217399321,suspicious
55.52343414544015,80.84786676811672,19.75121770627567,1343,1655,0.6502459261834725,1,1,0,0.6059825776387233,suspicious
86.03155798746036,89.95219759640472,0.0,2262,1021,0.7075803923706522,0,1,1,0.8928881842801015,genuine
86.8836058830503,48.28545738302142,34.550778490078095,527,1662,0.6826343242199338,0,1,0,0.6175820209240281,suspicious
94.05646062260641,91.90294128415518,17.54284093335597,2327,1121,0.7919386410588447,0,1,1,0.7637391519628525,genuine
91.24742782069431,70.05307632185703,22.690823321573774,522,1192,0.8276307130827142,1,1,1,0.5109008053780545,genuine
85.26811121775977,88.89784488315743,19.02193129577848,1641,533,0.8279627315706399,1,1,1,0.5516754632376701,genuine
80.18235582110023,92.76666639347745,26.324151469381665,1191,1236,0.8572585019789278,1,1,1,0.5743649538071167,genuine
74.51212772326339,75.39055170481532,15.012842573732087,2666,1616,0.679443965349434,1,1,1,0.777047177382177,suspicious
83.1165799767415,66.96643166958026,16.394208258290107,2112,1685,0.47090610836181174,1,0,1,0.35949998772492425,suspicious
91.19703003467498,91.05257691520198,4.8518523381389755,2043,2005,0.7859426599346496,1,1,1,0.675580164871086,genuine
94.82624026446756,78.7403284898744,23.63770265613532,2138,1461,0.9384421593711563,1,1,1,0.6485595060923919,genuine
86.85589382351633,87.78263187198549,17.83529719844489,2345,2182,0.7580203181538931,1,1,1,0.39007348138312836,genuine
77.23049284711303,74.61514547957043,34.9424832864201,898,1529,0.535133170528549,0,0,1,0.4468498243257384,suspicious
88.45608562343477,92.99867970514377,4.993351585928254,527,1837,0.8434078041655519,1,0,1,0.5833782872522274,genuine
85.0735877251236,72.20027260915342,24.266191152002353,2832,667,0.7754037515237744,0,1,0,0.4977175271209965,suspicious
92.00988929383841,90.89635963540536,1.8453427167641498,1845,764,0.7671292612163959,0,1,1,0.7582128219327969,genuine
79.09262053948258,90.64035278163479,0.0,2175,1458,0.7209629870533484,1,1,1,0.8484560585789327,genuine
80.01610965830017,86.84370125610754,9.589655174380377,1410,1320,0.6694302909493416,1,0,1,0.6151229714492135,suspicious
83.1082769141703,54.70589632703903,25.89429797854277,2622,1289,0.7187741166889939,0,0,0,0.38224800023371874,suspicious
86.56002527225439,79.09631485539221,20.181264281273535,638,2049,0.7649089074055082,0,1,0,0.6184207898659104,suspicious
84.63071168624015,65.64335122642726,12.597733336405424,1600,1258,0.6209459909437428,1,1,1,0.42848239860544024,suspicious
87.52918444703334,88.47615960229436,3.4675500632564704,2115,519,0.7893665917336757,1,0,0,0.7579464602202965,genuine
68.40477845747355,90.91843161776376,8.684930712160392,1658,1342,0.6132851892286136,0,0,1,0.7811907292017839,suspicious
82.09525001364938,97.33676692138809,4.603959980850794,2822,811,0.8938458978958251,1,1,0,0.4521050230093545,genuine
83.91036922113885,90.65895983641424,6.6737053903568455,520,461,0.843560618185111,1,1,1,0.8020025095893891,genuine
97.48445477710246,68.9129433335284,36.38670867537146,2332,876,0.7961489668708193,1,1,1,0.5665683282527828,genuine
92.73178111605209,90.79368149393048,17.890984330215954,2703,401,0.8362259133567346,0,1,1,0.7574016854590955,genuine
83.49676534120614,85.01942713223981,6.4451371993586966,699,1497,0.8363796407834778,1,1,1,0.8217068086846344,suspicious
